circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
hyderabad central,saifabad,hyderguda,abids,bagwanbada to murlidar bagh,general purpose,7,1,1.0,116.0,1.0
hyderabad central,saifabad,hyderguda,abids,chirag ali lane,general purpose,7,1,1.0,198.0,1.0
hyderabad central,saifabad,hyderguda,abids,cto to abids south main road,general purpose,7,2,1.0,0.0,10.0
hyderabad central,saifabad,hyderguda,abids,gpo to mj market,general purpose,7,1,1.0,304.0,1.0
hyderabad central,saifabad,hyderguda,abids,grc-no area,general purpose,7,16,12.0,16863.0,409.0
hyderabad central,saifabad,hyderguda,abids,housing board main road,general purpose,7,9,7.0,937.0,36.0
hyderabad central,saifabad,hyderguda,abids,jaya int. area & palace  comp,general purpose,7,1,1.0,402.0,5.0
hyderabad central,saifabad,hyderguda,abids,kattel mandi & milap press,general purpose,7,2,2.0,982.0,2.0
hyderabad central,saifabad,hyderguda,abids,khan latif khan area,general purpose,7,7,7.0,1459.0,15.0
hyderabad central,saifabad,hyderguda,abids,kingkoti to tilak road,general purpose,7,1,1.0,1568.0,7.0
hyderabad central,saifabad,hyderguda,abids,latha complex,general purpose,7,1,1.0,219.0,3.0
hyderabad central,saifabad,hyderguda,abids,laxmibuilder to methodist chur,general purpose,7,1,1.0,83.0,5.0
hyderabad central,saifabad,hyderguda,abids,mahesh nagar nandanam apt. rd,general purpose,7,1,1.0,642.0,1.0
hyderabad central,saifabad,hyderguda,abids,nethaji nagar,general purpose,7,1,2.0,0.0,1.0
hyderabad central,saifabad,hyderguda,abids,netmeter abids,general purpose,7,3,3.0,515.0,82.0
hyderabad central,saifabad,hyderguda,abids,patel nagar,general purpose,7,2,2.0,406.0,2.0
hyderabad central,mehdipatnam,a.c.guards,asifnagar,grc hv asifnagar,general purpose,7,1,1.0,6.0,20.0
hyderabad central,mehdipatnam,a.c.guards,asifnagar,hill colony,general purpose,7,8,7.0,1625.0,13.56
hyderabad central,mehdipatnam,a.c.guards,asifnagar,jagadamba/ravinder ngr,general purpose,7,2,2.0,806.0,6.0
hyderabad central,mehdipatnam,a.c.guards,asifnagar,mahavir yadav nagar,general purpose,7,2,2.0,569.0,6.0
hyderabad central,mehdipatnam,a.c.guards,asifnagar,murad nagar,general purpose,7,2,2.0,2281.0,6.0
hyderabad central,mehdipatnam,a.c.guards,asifnagar,sabeer nagar,general purpose,7,2,1.0,187.0,4.0
hyderabad central,mehdipatnam,a.c.guards,asifnagar,sarada nagar,general purpose,7,6,6.0,3269.0,16.0
hyderabad central,mehdipatnam,a.c.guards,asifnagar,shaheed/ ali nagar,general purpose,7,5,3.0,672.0,9.2
hyderabad central,mehdipatnam,a.c.guards,asifnagar,shanker nagar,general purpose,7,1,2.0,0.0,1.0
hyderabad central,mehdipatnam,a.c.guards,asifnagar,sreeram nagar migh,general purpose,7,5,4.0,1187.0,19.0
hyderabad central,mehdipatnam,a.c.guards,asifnagar,syed ali guda,general purpose,7,3,3.0,1372.0,7.0
hyderabad central,mehdipatnam,a.c.guards,asifnagar,viswas nagar,general purpose,7,1,2.0,0.0,1.0
hyderabad central,mehdipatnam,a.c.guards,asifnagar,zeba bagh a class,general purpose,7,3,3.0,864.0,10.0
hyderabad central,mehdipatnam,a.c.guards,asifnagar,zeba bagh b&d class,general purpose,7,3,2.0,202.0,3.0
hyderabad central,saifabad,hyderguda,abids,phoonam apartemnt,general purpose,7,1,1.0,437.0,5.0
hyderabad central,saifabad,hyderguda,abids,ramatowers to hafiz complex,general purpose,7,2,2.0,514.0,2.0
hyderabad central,saifabad,hyderguda,abids,sujatha school to lfhs main rd,general purpose,7,2,2.0,329.0,2.0
hyderabad central,saifabad,hyderguda,abids,umabagh to royal hotel lane,general purpose,7,1,1.0,545.0,5.0
hyderabad central,saifabad,hyderguda,abids,unity house to santabai nh,general purpose,7,1,1.0,474.0,1.0
hyderabad central,saifabad,hyderguda,gunfoundry,"arya samayaj, srinivas yadav l",general purpose,7,4,4.0,613.0,8.0
hyderabad central,saifabad,hyderguda,gunfoundry,"b.j.apartments, bhaskar",general purpose,7,1,1.0,108.0,1.0
hyderabad central,saifabad,hyderguda,gunfoundry,"baggi khana, praveen",general purpose,7,1,1.0,2632.0,1.0
hyderabad central,saifabad,hyderguda,gunfoundry,"band line area, lal chand",general purpose,7,3,2.0,684.0,7.0
hyderabad central,saifabad,hyderguda,gunfoundry,"basheerbagh palace road, heera",general purpose,7,2,2.0,230.0,4.0
hyderabad central,saifabad,hyderguda,gunfoundry,"bharatiya vidya bhavan, heera",general purpose,7,1,1.0,378.0,3.0
hyderabad central,saifabad,hyderguda,gunfoundry,"fate maindan, heera singh",general purpose,7,2,2.0,245.0,22.0
hyderabad central,saifabad,hyderguda,gunfoundry,"gunfoundry basthi, sreedhara",general purpose,7,13,10.0,13073.0,188.0
hyderabad central,saifabad,hyderguda,gunfoundry,"gunfoundry basti ii, srinivas",general purpose,7,2,2.0,58.0,2.0
hyderabad central,saifabad,hyderguda,gunfoundry,"gunfoundry main road, shankar",general purpose,7,1,2.0,0.0,3.0
hyderabad central,saifabad,hyderguda,gunfoundry,hv-gunfoundry,general purpose,7,3,3.0,4166.0,77.0
hyderabad central,mehdipatnam,a.c.guards,asifnagar,zeba bagh compound,general purpose,7,1,1.0,658.0,4.36
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,a u college area,general purpose,7,2,2.0,370.0,10.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,afzal sagar east,general purpose,7,1,1.0,217.0,1.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,asif nagar main road,general purpose,7,1,1.0,385.0,0.5
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,ex-ser men colony,general purpose,7,6,6.0,1612.0,12.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,grc ct meters v n colony,general purpose,7,3,3.0,582.0,35.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,grc hv vijay nagar cly,general purpose,7,1,1.0,13.0,10.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,habeeb nagar x rd,general purpose,7,2,2.0,417.0,6.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,"laxmi nagar, bhazar ghat.",general purpose,7,3,3.0,1369.0,10.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,"mangad basti, mallpally.",general purpose,7,1,1.0,227.0,1.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,nampally hospital rd,general purpose,7,7,6.0,1543.0,13.0
hyderabad central,saifabad,hyderguda,gunfoundry,"king kothi hospital, srinivas",general purpose,7,1,1.0,225.0,5.0
hyderabad central,saifabad,hyderguda,gunfoundry,"king koti i, ramesh",general purpose,7,1,1.0,616.0,13.0
hyderabad central,saifabad,hyderguda,gunfoundry,"king koti ii, ramesh",general purpose,7,3,3.0,1697.0,11.0
hyderabad central,saifabad,hyderguda,gunfoundry,"king koti mosque, ranga reddy",general purpose,7,1,1.0,701.0,1.0
hyderabad central,saifabad,hyderguda,gunfoundry,"kirloskar hospital road,pravee",general purpose,7,1,1.0,517.0,1.0
hyderabad central,saifabad,hyderguda,gunfoundry,"motor khana, bhaskar",general purpose,7,2,2.0,477.0,2.0
hyderabad central,saifabad,hyderguda,gunfoundry,"nataraj builders, srinivas yad",general purpose,7,7,7.0,979.0,35.0
hyderabad central,saifabad,hyderguda,gunfoundry,"prasad & l.i.c. apts, bhaskar",general purpose,7,3,3.0,840.0,13.0
hyderabad central,saifabad,hyderguda,gunfoundry,"sher gate, shankar",general purpose,7,1,1.0,615.0,5.0
hyderabad central,saifabad,hyderguda,himayat nagar,advocate cly-rajan,general purpose,7,1,1.0,192.0,1.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,nampally rd y darga,general purpose,7,1,1.0,178.0,1.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,qutab shahi mosque,general purpose,7,2,2.0,1059.0,4.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,rbi-cly indira nagar,general purpose,7,2,2.0,1055.0,4.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,"sadath ground, malapally.",general purpose,7,1,1.0,140.0,1.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,v n c community hall,general purpose,7,2,2.0,406.0,10.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,v n c mahilamandal,general purpose,7,4,4.0,1417.0,12.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,v n colony 2rt,general purpose,7,3,3.0,669.0,5.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,v n colony migh,general purpose,7,3,3.0,1154.0,17.0
hyderabad central,mehdipatnam,a.c.guards,vijaya nagar colony,indira nagar,general purpose,7,1,2.0,0.0,5.0
hyderabad central,mehdipatnam,golconda,golconda,akbar pura,general purpose,7,2,2.0,453.0,6.0
hyderabad central,mehdipatnam,golconda,golconda,alijapur,general purpose,7,2,2.0,538.0,2.0
hyderabad central,mehdipatnam,golconda,golconda,archoelogical musim,general purpose,7,7,7.0,1561.0,11.0
hyderabad central,mehdipatnam,golconda,golconda,attara sidi,general purpose,7,3,2.0,492.0,9.0
hyderabad central,mehdipatnam,golconda,golconda,bada bazar,general purpose,7,3,2.0,267.0,2.2
hyderabad central,mehdipatnam,golconda,golconda,banjara darwaja,general purpose,7,5,4.0,327.0,3.6
hyderabad central,saifabad,hyderguda,himayat nagar,cdr hospital- arvind  raj,general purpose,7,2,2.0,1484.0,8.0
hyderabad central,saifabad,hyderguda,himayat nagar,chandra ngr-koteshwara rao,general purpose,7,1,1.0,397.0,1.0
hyderabad central,saifabad,hyderguda,himayat nagar,galaxy lane-balakrishna,general purpose,7,1,1.0,-338.0,1.0
hyderabad central,saifabad,hyderguda,himayat nagar,"h.nagar st.nos.7,8,9-laxminara",general purpose,7,2,1.0,185.0,2.0
hyderabad central,saifabad,hyderguda,himayat nagar,"h.nagar,st.nos.5,6-saidulu",general purpose,7,1,1.0,7.0,1.0
hyderabad central,saifabad,hyderguda,himayat nagar,"hngr,st.no1-4 - jagan",general purpose,7,1,1.0,248.0,3.0
hyderabad central,saifabad,hyderguda,himayat nagar,satya kidney lane - mukund,general purpose,7,1,1.0,247.0,5.0
hyderabad central,saifabad,hyderguda,himayat nagar,urdu gally-saidulu,general purpose,7,1,1.0,442.0,10.0
hyderabad central,mehdipatnam,golconda,golconda,beediwali galli,general purpose,7,5,5.0,1310.0,5.0
hyderabad central,mehdipatnam,golconda,golconda,chota bazar,general purpose,7,2,2.0,687.0,2.0
hyderabad central,mehdipatnam,golconda,golconda,dilwarsh nagar,general purpose,7,1,1.0,350.0,1.0
hyderabad central,mehdipatnam,golconda,golconda,golconda hospital,general purpose,7,8,8.0,1285.0,35.0
hyderabad central,mehdipatnam,golconda,golconda,grc hv golconda,general purpose,7,4,3.0,1726.0,84.0
hyderabad central,mehdipatnam,golconda,golconda,heera khana,general purpose,7,3,3.0,840.0,2.2
hyderabad central,mehdipatnam,golconda,golconda,iind lancer,general purpose,7,3,3.0,1049.0,3.0
hyderabad central,mehdipatnam,golconda,golconda,jinsi bazar,general purpose,7,4,3.0,555.0,6.0
hyderabad central,mehdipatnam,golconda,golconda,kazi galli,general purpose,7,3,2.0,138.0,3.0
hyderabad central,mehdipatnam,golconda,golconda,kumarwadi,general purpose,7,8,7.0,1160.0,6.7
hyderabad central,mehdipatnam,golconda,golconda,md lines,general purpose,7,1,1.0,10.0,1.0
hyderabad central,mehdipatnam,golconda,golconda,moti mahal,general purpose,7,2,2.0,587.0,6.0
hyderabad central,mehdipatnam,golconda,golconda,naya qhila,general purpose,7,3,3.0,396.0,9.0
hyderabad central,mehdipatnam,golconda,golconda,owais colony,general purpose,7,3,2.0,1590.0,10.24
hyderabad central,mehdipatnam,golconda,golconda,resham bagh,general purpose,7,8,8.0,1591.0,12.0
hyderabad central,mehdipatnam,golconda,golconda,rethi galli,general purpose,7,5,5.0,1679.0,7.45
hyderabad central,mehdipatnam,golconda,golconda,risala bazar,general purpose,7,2,1.0,173.0,2.5
hyderabad central,saifabad,saifabad,anand nagar,a c guards mosque,general purpose,7,1,1.0,2803.0,3.0
hyderabad central,saifabad,saifabad,anand nagar,a towers veer nagar,general purpose,7,2,2.0,556.0,2.0
hyderabad central,saifabad,saifabad,anand nagar,anand nagar east,general purpose,7,3,3.0,500.0,23.0
hyderabad central,saifabad,saifabad,anand nagar,besta wada,general purpose,7,3,3.0,706.0,30.0
hyderabad central,saifabad,saifabad,anand nagar,chintal basthi,general purpose,7,1,1.0,0.0,1.0
hyderabad central,saifabad,saifabad,anand nagar,chintal basthi m rd,general purpose,7,1,1.0,27.0,1.0
hyderabad central,saifabad,saifabad,anand nagar,chinthal basthi,general purpose,7,4,4.0,653.0,10.0
hyderabad central,saifabad,saifabad,anand nagar,ct meters,general purpose,7,5,4.0,3068.0,138.0
hyderabad central,saifabad,saifabad,anand nagar,gandhi tata nagar,general purpose,7,1,1.0,0.0,1.0
hyderabad central,saifabad,saifabad,anand nagar,holy mary area,general purpose,7,3,3.0,2161.0,22.0
hyderabad central,saifabad,saifabad,anand nagar,jangam basti,general purpose,7,1,1.0,154.0,1.0
hyderabad central,saifabad,saifabad,anand nagar,mahavir hosp m road,general purpose,7,3,2.0,2223.0,9.0
hyderabad central,mehdipatnam,golconda,golconda,sadath nagar,general purpose,7,1,1.0,41.0,1.0
hyderabad central,mehdipatnam,golconda,golconda,saleh nagar,general purpose,7,6,5.0,1087.0,10.0
hyderabad central,mehdipatnam,golconda,langer house,ahmedcolony/ak colony,general purpose,7,6,4.0,1515.0,7.0
hyderabad central,mehdipatnam,golconda,langer house,ambedkar nagar,general purpose,7,1,2.0,0.0,1.0
hyderabad central,mehdipatnam,golconda,langer house,bapu nagar north,general purpose,7,3,3.0,1082.0,7.0
hyderabad central,mehdipatnam,golconda,langer house,bapu nagar south,general purpose,7,5,3.0,159.0,7.3
hyderabad central,mehdipatnam,golconda,langer house,company bagh/bagdadcolony,general purpose,7,5,5.0,1076.0,9.0
hyderabad central,mehdipatnam,golconda,langer house,defence colony,general purpose,7,6,6.0,1515.0,11.6
hyderabad central,mehdipatnam,golconda,langer house,gandhi nagar,general purpose,7,3,2.0,615.0,11.0
hyderabad central,mehdipatnam,golconda,langer house,grc ct meters,general purpose,7,1,1.0,1605.0,20.0
hyderabad central,mehdipatnam,golconda,langer house,grc hv langer house,general purpose,7,2,2.0,433.0,12.5
hyderabad central,mehdipatnam,golconda,langer house,hasim nagar,general purpose,7,3,3.0,2106.0,4.3
hyderabad central,mehdipatnam,golconda,langer house,indira nagar,general purpose,7,8,8.0,5708.0,22.0
hyderabad central,mehdipatnam,golconda,langer house,jyothi nagar,general purpose,7,2,2.0,279.0,8.0
hyderabad central,mehdipatnam,golconda,langer house,kalidaspura,general purpose,7,1,2.0,0.0,1.0
hyderabad central,saifabad,saifabad,anand nagar,masabtank b.hill rd,general purpose,7,3,3.0,824.0,10.24
hyderabad central,saifabad,saifabad,anand nagar,prem nagar north,general purpose,7,3,3.0,1247.0,3.0
hyderabad central,saifabad,saifabad,anand nagar,prem nagar south,general purpose,7,1,1.0,246.0,0.3
hyderabad central,saifabad,saifabad,anand nagar,ravindra nagar,general purpose,7,1,1.0,277.0,5.0
hyderabad central,saifabad,saifabad,anand nagar,srt qrts saifabad,general purpose,7,2,2.0,921.0,6.0
hyderabad central,saifabad,saifabad,anand nagar,tummal basthi,general purpose,7,1,1.0,135.0,1.0
hyderabad central,saifabad,saifabad,anand nagar,indira nagar,general purpose,7,1,1.0,1041.0,10.0
hyderabad central,saifabad,saifabad,saifabad,aranya bhavan line,general purpose,7,2,2.0,275.0,4.0
hyderabad central,saifabad,saifabad,saifabad,bjr college road,general purpose,7,3,3.0,2250.0,62.0
hyderabad central,saifabad,saifabad,saifabad,boat club (hyderabad),general purpose,7,11,11.0,4104.0,117.0
hyderabad central,saifabad,saifabad,saifabad,gandhi nagar,general purpose,7,3,3.0,746.0,6.0
hyderabad central,mehdipatnam,golconda,langer house,karol bag/padmanabhanagar,general purpose,7,8,8.0,1172.0,18.0
hyderabad central,mehdipatnam,golconda,langer house,langer house,general purpose,7,4,1.0,0.0,1.84
hyderabad central,mehdipatnam,golconda,langer house,maruthi nagar,general purpose,7,5,5.0,1004.0,13.0
hyderabad central,mehdipatnam,golconda,langer house,md lines,general purpose,7,3,2.0,542.0,7.0
hyderabad central,mehdipatnam,golconda,langer house,nethaji nagar/srinivasnagar,general purpose,7,1,1.0,137.0,1.0
hyderabad central,mehdipatnam,golconda,langer house,p&t colony/nanal nagar,general purpose,7,4,4.0,473.0,11.3
hyderabad central,mehdipatnam,golconda,langer house,pensionpura (north),general purpose,7,5,4.0,548.0,4.2
hyderabad central,mehdipatnam,golconda,langer house,pensionpura (south),general purpose,7,9,6.0,768.0,8.36
hyderabad central,mehdipatnam,golconda,langer house,prasanth nagar,general purpose,7,3,3.0,589.0,6.1
hyderabad central,mehdipatnam,golconda,langer house,ring road/mehdicolony,general purpose,7,2,1.0,574.0,4.0
hyderabad central,mehdipatnam,golconda,shaikpet,akbarbagh,general purpose,7,6,6.0,513.0,6.0
hyderabad central,mehdipatnam,golconda,shaikpet,aruna colony,general purpose,7,4,4.0,1464.0,7.2
hyderabad central,saifabad,saifabad,saifabad,institute of engineers,general purpose,7,7,2.0,225.0,36.0
hyderabad central,saifabad,saifabad,saifabad,mahankali temple,general purpose,7,2,2.0,117.0,2.0
hyderabad central,saifabad,saifabad,saifabad,maruthinagar area,general purpose,7,1,1.0,14.0,1.0
hyderabad central,saifabad,saifabad,saifabad,mch office khairatabad,general purpose,7,1,1.0,1906.0,3.0
hyderabad central,saifabad,saifabad,saifabad,mint compound area,general purpose,7,13,13.0,4971.0,33.0
hyderabad central,saifabad,saifabad,saifabad,nampally (rly station),general purpose,7,5,4.0,7027.0,90.0
hyderabad central,saifabad,saifabad,saifabad,netmeter-saifabad,general purpose,7,1,1.0,0.0,15.0
hyderabad central,saifabad,saifabad,saifabad,old cib quarters,general purpose,7,3,2.0,286.0,9.0
hyderabad central,saifabad,saifabad,saifabad,police quarters,general purpose,7,9,8.0,2350.0,37.0
hyderabad central,saifabad,saifabad,saifabad,rr collector office,general purpose,7,2,2.0,227.0,7.0
hyderabad central,mehdipatnam,golconda,shaikpet,dwaraka nagar,general purpose,7,5,4.0,900.0,9.0
hyderabad central,mehdipatnam,golconda,shaikpet,grc ct meters,general purpose,7,4,4.0,4007.0,98.0
hyderabad central,mehdipatnam,golconda,shaikpet,grc hv sahikpet,general purpose,7,2,2.0,-54.0,10.0
hyderabad central,mehdipatnam,golconda,shaikpet,gulshan colony,general purpose,7,6,6.0,1743.0,17.5
hyderabad central,mehdipatnam,golconda,shaikpet,h s darga (east),general purpose,7,14,12.0,1450.0,20.0
hyderabad central,mehdipatnam,golconda,shaikpet,h s darga (north),general purpose,7,3,2.0,54.0,8.0
hyderabad central,mehdipatnam,golconda,shaikpet,h s darga (west),general purpose,7,4,4.0,1618.0,4.0
hyderabad central,mehdipatnam,golconda,shaikpet,laxmi nagar,general purpose,7,2,1.0,859.0,5.26
hyderabad central,mehdipatnam,golconda,shaikpet,mini gulshan colony,general purpose,7,4,4.0,1350.0,12.0
hyderabad central,mehdipatnam,golconda,shaikpet,mini o u colony,general purpose,7,1,1.0,0.0,1.0
hyderabad central,mehdipatnam,golconda,shaikpet,nadeem colony,general purpose,7,6,6.0,4580.0,23.0
hyderabad central,mehdipatnam,golconda,shaikpet,o u colony - 1,general purpose,7,1,1.0,119.0,1.0
hyderabad central,mehdipatnam,golconda,shaikpet,o u colony - 2,general purpose,7,5,5.0,1822.0,13.0
hyderabad central,mehdipatnam,golconda,shaikpet,q q nagar/jamlikunta,general purpose,7,4,4.0,308.0,4.0
hyderabad central,saifabad,saifabad,saifabad,saifabad,general purpose,7,7,7.0,435.0,89.0
hyderabad central,saifabad,saifabad,saifabad,sukumani apartment area,general purpose,7,2,2.0,343.0,2.0
hyderabad central,saifabad,saifabad,saifabad,sunsensation cinima(meera),general purpose,7,3,3.0,1328.0,6.0
hyderabad central,saifabad,saifabad,saifabad,telephone bhavan,general purpose,7,2,1.0,116.0,2.0
hyderabad central,saifabad,saifabad,somajiguda,balapura,general purpose,7,1,1.0,396.0,5.0
hyderabad central,saifabad,saifabad,somajiguda,erramanzil colony,general purpose,7,2,2.0,800.0,10.0
hyderabad central,saifabad,saifabad,somajiguda,jaffer ali bagh,general purpose,7,1,1.0,1700.0,27.0
hyderabad central,saifabad,saifabad,somajiguda,kapadia lane,general purpose,7,1,1.0,177.0,1.0
hyderabad central,saifabad,saifabad,somajiguda,lake view g.h. aread,general purpose,7,2,2.0,1273.0,44.0
hyderabad central,saifabad,saifabad,somajiguda,masque road,general purpose,7,2,2.0,967.0,16.0
hyderabad central,saifabad,saifabad,somajiguda,ms maqta community hall,general purpose,7,2,1.0,60.0,2.0
