MNTH,CIRCLE,DIVNAME,SDNAME,SECNAME,AREANAME,CAT,CATDESC,TOTSERVICES,BILLDSRVS,UNITS,LOAD
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,VELUPCHERLA,5,AGRICULTURAL,96,85.0,0.0,354
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,THIRUMALGIRI,ANANTHARAM,5,AGRICULTURAL,149,129.0,0.0,570
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,THIRUMALGIRI,BANDLAPALLI,5,AGRICULTURAL,164,138.0,0.0,613.5
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,THIRUMALGIRI,GUNDAPURI,5,AGRICULTURAL,232,195.0,0.0,865.5
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,THIRUMALGIRI,JALALPURAM,5,AGRICULTURAL,435,358.0,0.0,1595.25
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,THIRUMALGIRI,MALIPURAM,5,AGRICULTURAL,271,223.0,0.0,1011.75
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,THIRUMALGIRI,MAMIDALA,5,AGRICULTURAL,320,254.0,0.0,1194
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,THIRUMALGIRI,NANDAPUR,5,AGRICULTURAL,263,216.0,0.0,988.5
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,THIRUMALGIRI,NELLIBANDATHANDA,5,AGRICULTURAL,90,70.0,0.0,337.5
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,THIRUMALGIRI,SIDDISAMUDARAM,5,AGRICULTURAL,173,133.0,0.0,647.25
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,THIRUMALGIRI,THATIPAMULA,5,AGRICULTURAL,516,422.0,625.0,1935
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,THIRUMALGIRI,THIRUMALAGIRI,5,AGRICULTURAL,750,538.0,0.0,2809.88
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,THIRUMALGIRI,THONDA,5,AGRICULTURAL,620,474.0,0.0,2319
2019-06-30,SURYAPET,SURYAPET,D NAGARAM,THIRUMALGIRI,VELISHALA,5,AGRICULTURAL,452,308.0,0.0,1693.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,BALEMULA,5,AGRICULTURAL,969,862.0,375.0,3232.88
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,DACHARAM,5,AGRICULTURAL,122,116.0,0.0,357.38
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,DASAIGUDEM,5,AGRICULTURAL,191,171.0,0.0,569.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,ERKARAM,5,AGRICULTURAL,775,734.0,0.0,2494.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,GANDHI NAGAR,5,AGRICULTURAL,25,20.0,0.0,84.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,IMAMPET,5,AGRICULTURAL,592,541.0,0.0,1777.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,K.T. ANNARAM,5,AGRICULTURAL,177,169.0,0.0,597.38
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,KASARABAD,5,AGRICULTURAL,579,523.0,0.0,1673.63
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,KESARAM,5,AGRICULTURAL,245,237.0,0.0,740.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,KUPPIREDDY GUDEM,5,AGRICULTURAL,108,108.0,0.0,282
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,KUSUMAVARI GUDEM,5,AGRICULTURAL,101,88.0,0.0,306.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,PILLALAMARRY,5,AGRICULTURAL,583,537.0,0.0,1797.38
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,PINNAIPALEM,5,AGRICULTURAL,243,227.0,0.0,716.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RAMACHANDRA PURAM,5,AGRICULTURAL,273,271.0,0.0,947.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RAMANNA GUDEM,5,AGRICULTURAL,201,171.0,0.0,644.63
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RAMARAM,5,AGRICULTURAL,448,443.0,0.0,1479.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RATNAPURAM,5,AGRICULTURAL,76,76.0,0.0,228
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RAYANGUDEM,5,AGRICULTURAL,344,336.0,0.0,979.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,SOLIPET,5,AGRICULTURAL,181,180.0,0.0,641.63
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,"T,PENPAHAD",5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,TEKUMATLA,5,AGRICULTURAL,268,258.0,0.0,852.38
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,THALLAKAMMAM PAHAD,5,AGRICULTURAL,487,451.0,0.0,1361.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,YENDLAPALLY,5,AGRICULTURAL,652,617.0,0.0,1963.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,SURYAPET TOWN I,5,AGRICULTURAL,256,243.0,0.0,916.88
2019-06-30,SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-II,SURYAPET TOWN-II,5,AGRICULTURAL,364,343.0,125.0,1353.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),AIPOOR,5,AGRICULTURAL,564,563.0,0.0,2089.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),ATHMAKUR,5,AGRICULTURAL,674,673.0,0.0,2493.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),BOPPARAM,5,AGRICULTURAL,197,174.0,0.0,722.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),DASARAM,5,AGRICULTURAL,279,279.0,0.0,1019.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),DUBBATHANDA,5,AGRICULTURAL,45,45.0,0.0,153.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),ENUBAMULA,5,AGRICULTURAL,227,227.0,0.0,830.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),GATTIKAL,5,AGRICULTURAL,320,307.0,0.0,1197
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),ISTHALAPURAM,5,AGRICULTURAL,224,207.0,0.0,826.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KANDAGATLA,5,AGRICULTURAL,999,972.0,0.0,3669.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KASHIGUDEM SUBSTATION,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KOTAPAHAD,5,AGRICULTURAL,230,230.0,0.0,843.38
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KOTINAYAKATHANDA,5,AGRICULTURAL,51,51.0,0.0,189.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),M.KOTHAGUDEM,5,AGRICULTURAL,206,186.0,0.0,765
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),MIDATHAMPALLI,5,AGRICULTURAL,97,97.0,0.0,359.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),MUKKUDEVAPALLI,5,AGRICULTURAL,184,171.0,0.0,678
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),NANDYALAGUDEM,5,AGRICULTURAL,24,24.0,0.0,90
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),NARAYANAPPAGUDEM,5,AGRICULTURAL,37,37.0,0.0,138.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),NASEEMPET,5,AGRICULTURAL,200,199.0,0.0,723.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),NEMMIKAL,5,AGRICULTURAL,410,376.0,625.0,2268.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),PATASURYAPET,5,AGRICULTURAL,304,304.0,0.0,1128
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),PATHARLAPAHAD,5,AGRICULTURAL,499,472.0,0.0,1841.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),PUPPALAGUDEM,5,AGRICULTURAL,55,55.0,0.0,206.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),RAMANNAGUDEM-C,5,AGRICULTURAL,327,327.0,0.0,1205.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),SETTIGUDEM,5,AGRICULTURAL,218,198.0,0.0,802.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),SHANKANNAGUDEM,5,AGRICULTURAL,73,72.0,0.0,270.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),"T,PENPAHAD",5,AGRICULTURAL,607,606.0,0.0,2205
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,AKKALDEVI GUDEM,5,AGRICULTURAL,91,81.0,0.0,243.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,BAI THANDA,5,AGRICULTURAL,22,22.0,0.0,51
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,BHEEMLA THANDA,5,AGRICULTURAL,25,25.0,0.0,90.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,BIBIGUDEM,5,AGRICULTURAL,355,317.0,625.0,1235.63
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,CHANDUPATLA B,5,AGRICULTURAL,595,551.0,625.0,1947
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,CHIVEMLA,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,CHIVEMULA,5,AGRICULTURAL,451,414.0,0.0,1414.13
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,DURAJPALLY,5,AGRICULTURAL,230,230.0,0.0,814.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,G THIRUMALA GIRI,5,AGRICULTURAL,153,136.0,0.0,516.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,GANDHI NAGAR THANDA,5,AGRICULTURAL,25,25.0,0.0,62.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,GANTONI GUDEM,5,AGRICULTURAL,10,10.0,0.0,22.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,GAYAMVARI GUDEM,5,AGRICULTURAL,181,155.0,0.0,557.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,GUMPULA,5,AGRICULTURAL,227,177.0,0.0,663.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,GUNJALOOR,5,AGRICULTURAL,354,311.0,0.0,1117.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,IYLAPURAM,5,AGRICULTURAL,186,180.0,0.0,576
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,JAGANNAIK THANDA,5,AGRICULTURAL,17,13.0,0.0,57.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,KHASEEMPET,5,AGRICULTURAL,84,84.0,0.0,219
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,KOMATI KUNTA,5,AGRICULTURAL,140,135.0,0.0,388.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,KONDAL RAYUNI GUDEM,5,AGRICULTURAL,74,57.0,0.0,223.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,KUDAKUDA,5,AGRICULTURAL,297,272.0,0.0,917.63
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,LAXMAN NAIK THANDA,5,AGRICULTURAL,32,32.0,0.0,115.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,MG.NAGAR THANDA,5,AGRICULTURAL,9,2.0,0.0,33.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,MODHINI PURAM,5,AGRICULTURAL,20,20.0,0.0,48
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,MOGGAYYAGUDEM,5,AGRICULTURAL,28,28.0,0.0,84
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,MUNYA THANDA,5,AGRICULTURAL,11,11.0,0.0,41.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,MUNYANAIK THANDA,5,AGRICULTURAL,93,93.0,0.0,284.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,PACHYA THANDA,5,AGRICULTURAL,136,136.0,0.0,412.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,PANDYA NAIK THANDA,5,AGRICULTURAL,45,45.0,0.0,141.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,PEEKLA NAIK THANDA,5,AGRICULTURAL,33,33.0,0.0,75.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,RAJ NAIK THANDA,5,AGRICULTURAL,60,60.0,0.0,160.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,RAMKOTI THANDA,5,AGRICULTURAL,87,87.0,0.0,317.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,RAMOJI THANDA,5,AGRICULTURAL,32,32.0,0.0,91.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,SURYATHANDA,5,AGRICULTURAL,2,2.0,0.0,7.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,THIMMAPURAM,5,AGRICULTURAL,290,277.0,0.0,879
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,THULJARAOPET,5,AGRICULTURAL,207,203.0,0.0,758.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,UNDRUGONDA,5,AGRICULTURAL,119,109.0,0.0,416.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,VALLABHA PURAM,5,AGRICULTURAL,227,195.0,0.0,783.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,VATTIKHAMMAM PAHAD,5,AGRICULTURAL,902,774.0,625.0,3043.13
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,,5,AGRICULTURAL,2,2.0,0.0,6
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,ANAJIPUR,5,AGRICULTURAL,340,333.0,0.0,1221
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,ANANTHARAM,5,AGRICULTURAL,674,639.0,0.0,2447.63
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,ANIREDDY GUDEM,5,AGRICULTURAL,91,87.0,0.0,339.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,BAKTHALAPUR,5,AGRICULTURAL,381,346.0,0.0,1427.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,CHEEDELA,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,CHEEDELLA,5,AGRICULTURAL,728,640.0,0.0,2772
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,DHARMAPUR,5,AGRICULTURAL,300,277.0,0.0,1116
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,DHOOPAHAD,5,AGRICULTURAL,513,491.0,0.0,1898.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,DOSAPAD,5,AGRICULTURAL,250,235.0,0.0,865.88
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,DOSAPHAD,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,G MALKAPOOR,5,AGRICULTURAL,525,480.0,0.0,1955.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,G.MALKAPUR,5,AGRICULTURAL,3,3.0,0.0,11.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,LINGALA,5,AGRICULTURAL,576,558.0,0.0,2113.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,MACHARAM,5,AGRICULTURAL,351,343.0,0.0,1301.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,MOHAMMADAPUR,5,AGRICULTURAL,317,312.0,0.0,1172.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,MUKNADAPURAM B,5,AGRICULTURAL,2,2.0,0.0,7.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,MUKUNDAPURAM B,5,AGRICULTURAL,262,241.0,0.0,973.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,N ANNARAM,5,AGRICULTURAL,468,465.0,0.0,1670.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,N.ANNARAM,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,NAGULAPAHAD,5,AGRICULTURAL,174,168.0,3125.0,612.38
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,NAGULAPHAD,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,NARAYANA GUDEM,5,AGRICULTURAL,123,122.0,3750.0,369.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,NOORJAHAN PET,5,AGRICULTURAL,74,74.0,0.0,277.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,PENPAHAD,5,AGRICULTURAL,536,475.0,0.0,6077.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,POTLAPAHAD,5,AGRICULTURAL,437,437.0,0.0,1556.25
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,RANGAI GUDEM,5,AGRICULTURAL,30,30.0,0.0,109.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,S.R.PALAM,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,SINGAREDDY PALEM,5,AGRICULTURAL,224,218.0,0.0,826.5
2019-06-30,SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,THANGELLA GUDEM,5,AGRICULTURAL,117,117.0,0.0,401.25
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,ALUGUNOOR,5,AGRICULTURAL,82,53.0,0.0,306
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,BIKKUMALLA,5,AGRICULTURAL,151,137.0,0.0,561.75
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,CHANDUPATLA-E,5,AGRICULTURAL,266,251.0,0.0,997.5
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,CHILPAKUNTLA,5,AGRICULTURAL,545,477.0,0.0,2043.75
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,CHINANEMILI,5,AGRICULTURAL,285,245.0,0.0,1062.75
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,CHOULLATHANDA,5,AGRICULTURAL,31,22.0,0.0,108.75
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,DIRISINPALLI,5,AGRICULTURAL,149,116.0,0.0,557.25
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,ERRAPAHAD,5,AGRICULTURAL,308,264.0,2500.0,1138.5
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,G.KOTHAPALLI,5,AGRICULTURAL,180,166.0,0.0,675
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,GORENTLA,5,AGRICULTURAL,673,613.0,0.0,2516.25
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,GUNDLASINGARAM,5,AGRICULTURAL,19,19.0,0.0,71.25
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,LINGAMPALLI,5,AGRICULTURAL,313,229.0,0.0,1172.25
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,MACHANAPALLI,5,AGRICULTURAL,298,266.0,0.0,1116
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,MADDIRALA,5,AGRICULTURAL,537,503.0,0.0,2010.75
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,MAMMILLAMADAVA,5,AGRICULTURAL,226,201.0,0.0,841.5
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,MIRYALA,5,AGRICULTURAL,310,201.0,0.0,1162.5
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,MUKKUNDAPURAM-A,5,AGRICULTURAL,349,319.0,0.0,1299.75
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,NUTHANKAL,5,AGRICULTURAL,629,628.0,0.0,2358.75
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,PEDDANEMILI,5,AGRICULTURAL,219,199.0,0.0,791.63
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,POLLUMALLA,5,AGRICULTURAL,543,480.0,0.0,2036.25
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,SOMLA THANDA,5,AGRICULTURAL,54,41.0,0.0,201
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,THALLASINGARAM,5,AGRICULTURAL,579,436.0,0.0,2165.25
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,YADAVALLI,5,AGRICULTURAL,268,228.0,0.0,1005.75
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,NUTHANKAL,YELAKAPALLI,5,AGRICULTURAL,181,136.0,0.0,677.25
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,ANNARAM,5,AGRICULTURAL,483,384.0,0.0,1810.5
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,BANDARAMAVARAM,5,AGRICULTURAL,316,261.0,0.0,1179
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,GANGUBANDA,5,AGRICULTURAL,196,179.0,3125.0,729
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,GANUGUBANDA,5,AGRICULTURAL,1,1.0,0.0,3.75
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,GOTTIPRTHY,5,AGRICULTURAL,378,333.0,0.0,1407
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,GUMMADAVALLY,5,AGRICULTURAL,253,236.0,0.0,939.75
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,KARVIRALA,5,AGRICULTURAL,205,185.0,0.0,767.25
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,KESAVAPURAM,5,AGRICULTURAL,210,158.0,625.0,789.75
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,KUKKADAM,5,AGRICULTURAL,350,309.0,0.0,1297.5
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,KUNTAPALLY,5,AGRICULTURAL,121,115.0,0.0,453.75
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,MANAPURAMTHANDA,5,AGRICULTURAL,225,168.0,0.0,842.25
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,RAMACHANDRAPURAM,5,AGRICULTURAL,94,77.0,0.0,352.5
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,RAVULAPALLY,5,AGRICULTURAL,459,374.0,0.0,1702.5
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,REDDIGUDEM,5,AGRICULTURAL,267,241.0,0.0,999.75
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,SANGAM,5,AGRICULTURAL,273,236.0,125.0,1004.25
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,THUNGATHURTHY,5,AGRICULTURAL,686,608.0,0.0,2541.38
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,THURUPUGUDEM,5,AGRICULTURAL,147,142.0,0.0,536.25
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,VELUGUPALLI,5,AGRICULTURAL,596,558.0,0.0,2209.5
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,VELUGUVARIGUDEM,5,AGRICULTURAL,148,140.0,0.0,555
2019-06-30,SURYAPET,SURYAPET,THUNGATHURTHY,TUNGATHURTHY,VEMPETY,5,AGRICULTURAL,759,596.0,0.0,2807.25
2019-06-30,VIKARABAD,TANDUR,KODANGAL,BOMRASPET,ALLIKAN PALLY,5,AGRICULTURAL,144,144.0,0.0,540
2019-06-30,VIKARABAD,TANDUR,KODANGAL,BOMRASPET,AMSANPALLY,5,AGRICULTURAL,60,60.0,0.0,231.75
2019-06-30,VIKARABAD,TANDUR,KODANGAL,BOMRASPET,ANANTHAPUR,5,AGRICULTURAL,1,1.0,0.0,3.75
